Date,Open,High,Low,Close,Volume,ETF_Open,ETF_High,ETF_Low,ETF_Close,ETF_Volume,STK_MA7,STK_MA21,STK_RSI,STK_MACD,ETF_MA7,ETF_MA21,ETF_RSI,ETF_MACD
2011-11-17,49.167,49.249,48.086,48.333,133785074,23.235,23.252,22.659,22.846,8399296,49.31171428571429,50.64747619047619,31.107299771089913,-0.492911629713376,23.244285714285716,23.268190476190473,40.380093933126716,0.18301831311614336
2011-11-18,48.524,48.663,48.009,48.017,103705732,22.83,22.875,22.632,22.659,5434971,48.93971428571429,50.523380952380954,30.150649306793866,-0.6042554228245578,23.195285714285713,23.268190476190473,42.58264450492625,0.12104838769401738
2011-11-21,47.413,47.597,46.86,47.258,124808869,22.399,22.425,22.058,22.264,10472369,48.643142857142855,50.37799999999999,31.130658610187808,-0.745151495229905,23.079857142857144,23.235619047619046,44.89218021596808,0.03960701150638002
2011-11-22,47.547,48.398,47.503,48.217,114021111,22.219,22.343,22.048,22.228,5110407,48.495,50.19957142857143,36.83589133060777,-0.7705469765135291,22.89628571428571,23.184285714285714,40.997930426771475,-0.02752349133586307
2011-11-23,47.985,48.131,46.984,46.998,119387777,22.048,22.094,21.698,21.698,13947713,48.270428571428575,50.01190476190476,28.32613995153254,-0.8789047242256132,22.662714285714284,23.12514285714286,28.515354329435496,-0.12208415890359348
2011-11-25,47.151,47.532,46.528,46.56,71048015,21.671,21.895,21.583,21.583,5850893,47.80814285714286,49.786142857142856,28.125582225288042,-0.9887245581968997,22.367714285714282,23.056,28.68091026439093,-0.20395266871986095
2011-11-28,47.685,48.244,47.426,48.168,96542787,22.129,22.319,22.12,22.282,6131122,47.65014285714285,49.61195238095239,37.69450097533824,-0.9352247180524955,22.222857142857144,22.98752380952381,36.8756422371513,-0.21000973289249814
2011-11-29,48.101,48.515,47.409,47.794,104755245,22.309,22.453,22.12,22.174,5301728,47.573142857142855,49.41842857142857,32.103258531574596,-0.9124858151695321,22.12685714285714,22.908761904761906,32.4192175905891,-0.2209774072967825
2011-11-30,48.793,48.957,48.445,48.945,113089269,22.761,23.048,22.698,22.996,11245600,47.705714285714286,49.28066666666667,42.75337248369531,-0.7924540728518892,22.175,22.890619047619047,49.93617006401992,-0.16147940396912475
2011-12-01,48.977,49.817,48.762,49.678,106954755,22.967,23.2,22.967,23.155,6132080,48.05142857142857,49.22838095238095,51.56221610155573,-0.6309083593796387,22.302285714285713,22.910714285714285,50.86656907243018,-0.10034017738512802
2011-12-02,49.973,50.409,49.763,49.905,105667860,23.327,23.392,23.101,23.138,4809053,48.29257142857143,49.181333333333335,52.91745086126699,-0.4790431039882179,22.432285714285715,22.916761904761906,45.70446720736254,-0.05265172148729391
2011-12-05,50.39,50.763,49.994,50.328,99583616,23.459,23.568,23.279,23.397,5136848,48.76828571428571,49.11990476190476,58.06718054213102,-0.32085758362185857,22.675,22.90904761904762,50.720071847416506,0.005972017139068697
2011-12-06,50.27,50.535,49.864,50.065,79031632,23.401,23.507,23.291,23.392,4498962,49.269,49.06319047619048,51.35407221192418,-0.21424661941890832,22.93342857142857,22.907761904761905,46.90372504677016,0.051435379115403634
2011-12-07,49.905,50.064,49.53,49.828,84948476,23.299,23.507,23.101,23.401,3945699,49.506142857142855,48.99838095238095,52.871061283147306,-0.1471839367024188,23.093285714285713,22.900238095238095,51.38485868652387,0.08718661281064755
2011-12-08,50.133,50.649,49.973,50.028,104844659,23.282,23.437,23.013,23.046,7583386,49.82528571428571,48.90338095238095,59.51498811797353,-0.07701022304474492,23.217857142857138,22.863,52.70562750598518,0.08588417068799359
2011-12-09,50.291,50.463,50.077,50.407,82753983,23.111,23.454,23.092,23.411,6878407,50.034142857142854,48.893190476190476,63.32218496248486,0.009080409855648952,23.277142857142856,22.88247619047619,59.705730295332955,0.11300181095442952
2011-12-12,50.158,50.446,49.874,50.179,83412983,23.173,23.209,22.94,23.108,34544003,50.105714285714285,48.933428571428564,67.3065527974533,0.058238821274983366,23.27042857142857,22.884190476190476,61.158117171810254,0.10878911531183988
2011-12-13,50.309,50.635,49.573,49.793,94404265,23.264,23.345,22.822,22.895,13049476,50.089714285714294,48.959095238095244,60.01779801166424,0.06529753311320974,23.235714285714288,22.854761904761904,58.42384419855166,0.08725735530341439
2011-12-14,49.522,49.608,48.366,48.689,113224348,22.847,22.866,22.461,22.541,9950471,49.85557142857142,48.96476190476191,60.90826979064436,-0.017984644598868726,23.113428571428575,22.817047619047617,61.14195060640038,0.04115404070645923
2011-12-15,49.09,49.143,48.447,48.53,71442867,22.768,22.784,22.471,22.481,6896545,49.63628571428571,48.904476190476196,63.1825480614888,-0.09571302150037297,22.983285714285717,22.76147619047619,62.043991183311235,-0.00022210652143073162
2011-12-16,48.712,49.194,48.607,48.793,117455858,22.623,22.831,22.489,22.551,21820828,49.48842857142857,48.881571428571434,55.10037526172592,-0.1345405188277553,22.861857142857144,22.726000000000003,54.34010946732443,-0.02705273917551665
2011-12-19,48.98,49.285,48.725,48.947,65393948,22.623,22.679,22.264,22.334,11246474,49.333999999999996,48.91080952380952,59.759607104006406,-0.1511427971460435,22.760142857142856,22.70161904761905,52.49376535694742,-0.06507613810192936
2011-12-20,49.624,50.725,49.594,50.707,93898733,22.632,22.994,22.632,22.969,8529394,49.37685714285715,49.03890476190476,63.52056462718112,-0.02202899472138853,22.697000000000003,22.716380952380955,49.553127873636654,-0.04346967129952617
2011-12-21,50.778,50.88,50.202,50.767,73046809,22.804,22.804,22.327,22.588,8120667,49.460857142857144,49.206,59.318842917942234,0.08416591025202536,22.622714285714288,22.731809523809524,41.25809417896597,-0.056439309317021014
2011-12-22,50.842,51.113,50.725,51.041,56284285,22.659,22.847,22.659,22.847,3619149,49.63914285714286,49.340476190476195,59.64346335568615,0.18826544081236563,22.615857142857145,22.761285714285716,45.82496394790544,-0.04529655495104734
2011-12-23,51.184,51.683,51.161,51.649,75114441,22.847,23.074,22.847,23.074,4961459,50.062000000000005,49.56195238095238,60.872427843256965,0.31618085147003683,22.692,22.826809523809523,45.3229074328061,-0.01794201457940403
2011-12-27,51.63,52.39,51.612,52.062,73888680,23.03,23.185,23.013,23.111,2683256,50.56657142857143,49.823952380952385,66.04016049404626,0.4457421464130036,22.782000000000004,22.89957142857143,45.96843597028464,0.006645639724069952
2011-12-28,52.108,52.282,51.397,51.566,63708896,23.111,23.12,22.814,22.876,4366984,50.962714285714284,49.98576190476191,63.402220714430776,0.5026036493294228,22.828428571428567,22.927857142857142,42.92643476125841,0.007087298910850137
2011-12-29,51.64,51.948,51.289,51.88,59990650,22.923,23.083,22.885,23.046,6523488,51.38171428571429,50.18033333333334,64.0345557901662,0.5664740160094723,22.93014285714286,22.969380952380952,49.99999980147476,0.020913814810342046
2011-12-30,51.671,52.028,51.67,51.865,50136156,23.024,23.125,22.98,22.98,3320977,51.54714285714285,50.319380952380946,61.69393633883306,0.6088627760464362,22.931714285714285,22.968619047619047,43.32197068282998,0.02624326385056719
2012-01-03,52.488,52.827,52.378,52.663,84271282,23.355,23.49,23.282,23.299,26579538,51.818,50.46152380952381,68.25396811352797,0.6987928555506571,23.033285714285714,22.97547619047619,52.94480396508563,0.05556698302623175
2012-01-04,52.516,53.105,52.414,52.946,72548556,23.291,23.411,23.166,23.365,3780442,52.09014285714285,50.60633333333333,73.5263391987213,0.7838629422784607,23.107285714285712,22.986285714285714,57.59043901606392,0.08317312217495854
2012-01-05,53.14,53.599,52.849,53.534,75572081,23.336,23.483,23.229,23.437,7484465,52.359428571428566,50.759,89.16734013769728,0.8884863670107421,23.159142857142857,22.988190476190475,65.92039768198813,0.10959761156869163
2012-01-06,53.757,54.138,53.687,54.094,88773291,23.454,23.498,23.336,23.444,5526363,52.64971428571429,50.950857142857146,92.24111732593755,1.0050034505814978,23.206714285714288,22.99066666666667,67.43933323283207,0.12960998802738644
2012-01-09,54.491,54.778,53.959,54.008,109831110,23.526,23.545,23.345,23.411,2894947,52.99857142857143,51.14990476190476,90.68497405685925,1.077978334284154,23.28314285714286,22.991142857142858,65.78560905983912,0.14117968481949816
2012-01-10,54.541,54.553,53.978,54.2,72006166,23.634,23.679,23.49,23.49,4400267,53.33,51.348571428571425,90.7398788164483,1.1381839744012296,23.346571428571426,23.012285714285717,72.35112103135515,0.15493737108318228
2012-01-11,54.124,54.148,53.696,54.113,59991538,23.444,23.624,23.427,23.563,3163395,53.65114285714286,51.52504761904762,85.67239187276638,1.1654427069784106,23.429857142857145,23.01952380952381,64.67391259612907,0.1697738788842642
2012-01-12,54.08,54.154,53.624,53.963,59288947,23.643,23.697,23.483,23.679,5389398,53.83685714285714,51.705238095238094,82.85361818257599,1.1615520535049342,23.484142857142853,23.046714285714284,81.01193795669873,0.18871673965281488
2012-01-13,53.749,53.843,53.613,53.763,63044768,23.536,23.573,23.374,23.545,4285902,53.95357142857143,51.894285714285715,78.41336093991922,1.129312344333357,23.509857142857147,23.07766666666667,71.35862851957131,0.19071793552956962
2012-01-17,54.323,54.551,54.163,54.386,67711941,23.715,23.818,23.6,23.652,4518138,54.07528571428572,52.16557142857143,78.48074899089899,1.1408816622834408,23.54057142857143,23.13057142857143,69.08850662665863,0.19864801280589006
2012-01-18,54.676,54.999,54.593,54.951,77112610,23.715,24.025,23.707,23.998,6712319,54.19771428571428,52.47133333333334,79.14060901594344,1.182015667375012,23.619714285714284,23.20280952380952,74.32803014778274,0.2301983808963861
2012-01-19,55.09,55.24,54.62,54.778,72924928,24.14,24.223,24.094,24.168,6047644,54.30771428571428,52.75633333333332,84.65688364583582,1.186972330425391,23.727857142857147,23.279809523809522,86.74630192579762,0.2658552404442496
2012-01-20,54.744,54.746,53.754,53.824,115317280,24.122,24.231,24.112,24.195,14361196,54.254000000000005,52.988571428571426,68.43003394804308,1.1012264415853679,23.82857142857143,23.36842857142857,85.5727546761498,0.29291568321885464
2012-01-23,54.122,54.868,54.083,54.734,85258042,24.24,24.402,24.122,24.275,32147464,54.34271428571429,53.18033333333332,73.25336342591224,1.0940896176612966,23.930285714285713,23.430619047619047,89.74831107644202,0.31716058074062303
2012-01-24,54.441,54.441,53.728,53.838,151563229,24.168,24.303,24.14,24.259,4919347,54.32485714285714,53.326571428571434,59.37450122367273,1.0045540477189547,24.01314285714286,23.51019047619048,86.19909411252883,0.33126515195294104
2012-01-25,58.195,58.197,56.826,57.201,267182941,24.482,24.519,24.231,24.447,19865444,54.815999999999995,53.61990476190476,72.76131368153861,1.1912306918072133,24.142,23.58638095238095,87.36187760838001,0.35353779148449505
2012-01-26,57.43,57.472,56.75,56.942,90359283,24.529,24.558,24.187,24.283,9651054,55.18114285714285,53.871952380952386,68.8955421418787,1.3032510745908112,24.232142857142858,23.643952380952378,77.46753176328252,0.3538763234082545
2012-01-27,56.889,57.435,56.831,57.28,83585001,24.195,24.349,24.195,24.283,9149670,55.51385714285715,54.12042857142857,68.11050466649075,1.4031274306225114,24.27285714285714,23.699761904761903,77.3646437814061,0.3501087763581161
2012-01-30,57.079,58.13,57.036,58.012,105670407,24.102,24.393,24.059,24.358,8526388,55.975857142857144,54.42738095238096,71.20313482346491,1.5237812431188829,24.300000000000004,23.770333333333333,80.06349135181685,0.3491500568589103
2012-01-31,58.365,58.682,58.02,58.459,109287526,24.503,24.522,24.265,24.403,5683033,56.638,54.74066666666667,71.96040001985708,1.6366036746403267,24.329714285714285,23.83495238095238,79.62362030192715,0.34800974891099656
2012-02-01,58.705,58.78,58.339,58.42,75172830,24.637,24.755,24.548,24.647,7214196,57.164571428571435,55.05280952380952,72.31837485620713,1.7032354523321658,24.382857142857144,23.914333333333335,81.65887783690195,0.36261480964797954
2012-02-02,58.383,58.548,58.139,58.283,52069108,24.708,24.811,24.647,24.69,5258136,57.799571428571426,55.32042857142857,72.41594011894733,1.725100971010022,24.44442857142857,23.98057142857143,80.84197612459599,0.373355357978685
2012-02-03,58.563,58.908,58.34,58.866,79960558,24.917,25.071,24.872,25.027,5841845,58.03742857142858,55.60233333333334,75.46661332902158,1.7690799275694857,24.527285714285714,24.059714285714286,90.22801234354405,0.4043987464659473
2012-02-06,58.701,59.546,58.676,59.416,69602482,24.952,25.053,24.89,25.035,5510764,58.39085714285714,55.88242857142857,75.28654724974743,1.8272505638759569,24.63471428571429,24.135809523809524,89.67297690452016,0.42475013349766755
2012-02-07,59.583,60.157,59.495,60.04,88094362,25.027,25.159,24.908,25.097,8183548,58.78514285714285,56.165571428571425,75.43228375251852,1.901780258259933,24.751,24.214523809523808,87.66278188671785,0.4408003639812357
2012-02-08,60.252,61.058,60.15,61.045,113627149,25.152,25.279,25.071,25.251,9819493,59.21842857142857,56.500666666666675,78.91482872521844,2.0186706996347326,24.87857142857143,24.302142857142854,87.52598667680977,0.46063686519792313
2012-02-09,61.564,63.614,61.539,63.158,246303027,25.367,25.532,25.289,25.495,10507914,59.889714285714284,56.927238095238096,88.90463477453609,2.2558051400322583,25.034571428571432,24.39761904761905,89.15662575410093,0.4903932480292532
2012-02-10,62.881,63.726,62.565,63.189,175945151,25.315,25.358,25.215,25.306,4584256,60.57099999999999,57.35942857142857,88.02734539602562,2.4183599849017483,25.128714285714288,24.480619047619047,79.1407568637816,0.4930412032614413
2012-02-13,63.997,64.521,63.658,64.365,144163163,25.469,25.522,25.322,25.469,9328952,61.43985714285714,57.85476190476191,96.1832059887194,2.6119700772080208,25.240000000000002,24.565857142857144,81.57619982146835,0.5024999578933667
2012-02-14,64.608,65.257,64.289,65.242,128562424,25.44,25.532,25.306,25.513,4704746,62.35071428571428,58.401380952380954,95.11839284797917,2.803852969160708,25.309428571428572,24.65957142857143,80.07900613933074,0.507694139352644
2012-02-15,65.855,67.397,63.633,63.733,419648021,25.647,25.793,25.332,25.377,8757394,62.96742857142857,58.84647619047618,83.41698640214167,2.8018597595035786,25.358285714285717,24.741714285714288,81.36467824592563,0.49512896369421355
2012-02-16,62.943,64.658,62.319,64.314,263308348,25.349,25.773,25.34,25.748,11129777,63.577999999999996,59.29233333333333,83.80430592336975,2.814715680604074,25.451285714285714,24.82504761904762,84.63356917973042,0.5092373991334007
2012-02-17,64.429,65.026,64.071,64.303,149304893,25.81,25.829,25.656,25.748,7288558,64.04342857142856,59.745904761904775,82.48476699836961,2.791833958610397,25.522285714285715,24.90028571428572,84.06862687403874,0.5144877414389377
2012-02-21,64.935,65.932,64.559,65.932,168601389,25.793,25.974,25.702,25.856,10767124,64.43971428571429,60.32247619047619,84.39024379369869,2.872039629884746,25.573857142857143,24.979380952380954,84.5458862655052,0.5213535339411237
2012-02-22,65.706,66.016,65.191,65.701,134675490,25.82,25.882,25.711,25.766,6104294,64.79857142857142,60.84471428571429,82.9248438852357,2.8837216842463107,25.63957142857143,25.05038095238095,78.70702868040084,0.5136118781073229
2012-02-23,65.963,66.314,65.248,66.129,158353395,25.721,25.91,25.594,25.865,4354867,65.05057142857143,61.43,84.56996817201443,2.894153815905696,25.69614285714286,25.12685714285714,79.30174508218212,0.5095907873189311
2012-02-24,66.529,66.965,66.418,66.902,115772790,25.956,26.063,25.946,26.019,4369323,65.28771428571427,61.89195238095238,84.82405952612778,2.931009146226806,25.768428571428576,25.201714285714285,77.22283145931941,0.5129179579283836
2012-02-27,66.733,67.682,66.113,67.331,152490708,25.891,26.135,25.757,26.063,5552194,65.80171428571428,62.38666666666667,84.66322140796305,2.9607048136154077,25.86642857142857,25.28647619047619,77.66415442018378,0.5131894681445814
2012-02-28,67.61,68.565,67.342,68.565,167187636,26.071,26.252,26.037,26.252,11198800,66.409,62.92404761904762,85.44109077939834,3.0486691705310847,25.938428571428574,25.380238095238095,79.09319843460696,0.5226307998735713
2012-02-29,69.318,70.129,68.602,69.466,265334683,26.258,26.376,26.04,26.139,11581724,67.14657142857143,63.469476190476186,85.31409870046143,3.1547190892481325,25.994285714285713,25.465047619047617,72.83950564827501,0.5150577030814887
2012-03-01,70.179,70.204,68.994,69.724,190434717,26.252,26.334,26.153,26.291,10718866,67.68828571428571,64.00590476190476,82.60826369124787,3.222436614291432,26.05642857142857,25.55495238095238,71.49028023711438,0.5153801178104089
2012-03-02,69.723,70.024,69.477,69.818,120139889,26.285,26.356,26.184,26.256,9731457,68.27642857142857,64.54866666666668,82.71641484966631,3.2462673063989556,26.12642857142857,25.63157142857143,77.97408651847023,0.5069674214548847
2012-03-05,69.852,70.111,67.362,68.277,225402056,26.227,26.272,25.927,26.028,8026434,68.58328571428571,65.02457142857142,68.6356706401582,3.105014802421664,26.149714285714285,25.695285714285713,65.85365801364065,0.47641083688625585
2012-03-06,67.1,68.345,66.106,67.905,225692077,25.775,25.831,25.631,25.775,12777139,68.72657142857143,65.455,63.32699420612768,2.929286888451756,26.11485714285714,25.730904761904764,56.64300162626661,0.42685897334233047
2012-03-07,68.708,68.871,67.017,67.962,182629048,25.858,26.003,25.848,25.966,5997044,68.81671428571428,65.86195238095239,74.7628526704907,2.7627731451596276,26.101,25.775238095238095,64.52885993911983,0.39840826574133814
2012-03-08,68.507,69.536,68.145,69.408,143803822,26.112,26.285,26.047,26.23,5740155,68.93714285714286,66.30804761904763,77.08421936631444,2.7161794927779397,26.09785714285714,25.829190476190476,62.55208287722432,0.39263738923638414
2012-03-09,69.72,70.145,69.552,69.817,116715832,26.266,26.374,26.256,26.347,4797772,68.98728571428572,66.72576190476191,78.12691276333634,2.6813476626466723,26.12757142857143,25.881380952380955,64.70299415520763,0.3929748804164177
2012-03-12,70.306,70.69,70.049,70.69,113583532,26.308,26.405,26.252,26.379,5019530,69.12528571428571,67.08442857142857,76.2989165301586,2.6931421243655222,26.140142857142855,25.92347619047619,63.33503269419143,0.39131365692024644
2012-03-13,71.4,72.761,71.169,72.75,192666483,26.546,26.898,26.511,26.898,21059387,69.54414285714286,67.53971428571428,82.40919529620888,2.8360222054915027,26.231857142857145,25.999285714285715,73.68200793659074,0.4269544230480875
2012-03-14,74.022,76.162,73.687,75.502,395690066,26.917,27.117,26.827,26.999,10268063,70.57628571428572,68.07004761904761,85.50647767277138,3.13517871115441,26.37057142857143,26.072142857142858,73.7040129465484,0.4580695028001216
2012-03-15,76.792,76.838,74.092,74.987,323412488,27.111,27.139,26.958,27.074,8169349,71.588,68.53409523809523,81.23792588383193,3.2927494354070603,26.556142857142856,26.146476190476193,72.80587936909542,0.4832101549955894
2012-03-16,74.876,75.454,74.019,74.989,230214534,27.136,27.145,27.018,27.062,7212526,72.59185714285715,69.07009523809523,80.59773045162473,3.378837616113188,26.712714285714288,26.22671428571429,71.89828978229896,0.4964433137812634
2012-03-19,76.627,77.064,75.436,76.977,251339192,27.117,27.325,27.052,27.261,7318581,73.67314285714285,69.67309523809524,81.70033153875457,3.566367243548328,26.860000000000003,26.298761904761903,72.02095110943108,0.5170283434420426
2012-03-20,76.765,77.721,74.532,77.601,227754910,27.127,27.27,27.027,27.236,6311280,74.78514285714286,70.30633333333333,81.31013770007377,3.72242758135593,26.987,26.369619047619047,74.89786606964589,0.5252698527951694
2012-03-21,77.187,78.073,77.017,77.159,179612258,27.279,27.399,27.216,27.226,9743827,75.70928571428571,70.84095238095239,78.21631870246468,3.7670169903920225,27.107999999999997,26.43485714285714,72.6831630191342,0.5249431737664736
2012-03-22,76.553,77.412,76.264,76.753,174059708,27.088,27.236,27.062,27.161,8283614,76.28114285714285,71.3672380952381,75.7099428293958,3.7266352796323474,27.14557142857143,26.501285714285718,71.64036298280007,0.5135197850828384
2012-03-23,76.898,77.067,76.12,76.334,120050525,27.197,27.197,27.018,27.161,6643166,76.4,71.85319047619048,82.57986242166456,3.6191039076168465,27.168714285714284,26.563,80.4079435718137,0.49871775936109586
2012-03-26,76.81,77.753,76.23,77.731,166049661,27.342,27.568,27.279,27.559,13456792,76.792,72.36885714285714,86.69156077567725,3.6050539277458284,27.238000000000003,26.63633333333333,94.42231009864932,0.513186625141941
2012-03-27,77.628,78.922,77.613,78.692,169120783,27.588,27.662,27.533,27.549,7108312,77.321,72.90985714285713,87.53323064044598,3.6296238417756967,27.30757142857143,26.707095238095242,93.32238571072064,0.5178766296694768
2012-03-28,79.191,79.584,78.157,79.095,182651334,27.549,27.652,27.315,27.452,7165164,77.62357142857142,73.41128571428571,86.55195825132238,3.639658687904216,27.334857142857143,26.7642380952381,86.8072281835536,0.5079115149298588
2012-03-29,78.476,78.957,77.764,78.099,169337333,27.306,27.435,27.197,27.399,6334507,77.6947142857143,73.82238095238095,79.92484454986652,3.526590163498895,27.35814285714286,26.824238095238098,82.95739275601291,0.49008800321158574
2012-03-30,77.961,78.189,76.574,76.779,203713476,27.488,27.516,27.235,27.315,8122374,77.64042857142856,74.15833333333333,71.3125655583916,3.2925155057625233,27.370857142857147,26.872999999999998,78.39805758642433,0.46383781023331494
2012-04-02,77.066,79.242,76.886,79.225,166688516,27.306,27.643,27.252,27.607,18116469,77.99357142857141,74.60628571428572,72.0673436705785,3.266724642797996,27.434571428571427,26.93733333333333,74.94721952902113,0.461278966045402
2012-04-03,80.333,80.962,79.72,80.591,232462865,27.669,27.732,27.442,27.588,7481754,78.60171428571428,75.19266666666667,69.15318020563458,3.3182591559420587,27.49557142857143,27.01161904761905,71.99402463934568,0.452501763721024
2012-04-04,79.957,80.151,79.015,79.952,159628517,27.361,27.38,27.088,27.261,10168696,78.919,75.76633333333334,68.51368476700789,3.2698459208732515,27.453,27.08238095238095,55.87680654790989,0.414382852911654
2012-04-05,80.292,81.275,79.832,81.099,141675996,27.17,27.352,27.145,27.325,3781474,79.26285714285714,76.39190476190475,70.99079284087736,3.286150697718213,27.421,27.14709523809524,58.003651362111285,0.38490071079136357
2012-04-09,80.185,81.941,80.075,81.477,152048347,26.99,27.27,26.97,27.136,6363834,79.60314285714286,76.96661904761905,67.38257100252196,3.2916299308848664,27.375857142857146,27.190238095238094,46.172687907888765,0.3423389104316854
2012-04-10,81.952,82.472,80.167,80.48,247839768,27.145,27.252,26.691,26.755,15869435,79.94328571428571,77.47438095238095,60.80949156331512,3.1788785616463713,27.283857142857148,27.209666666666667,37.908496465199065,0.27469831003100964
2012-04-11,81.473,81.559,79.827,80.193,194150180,26.97,27.043,26.843,26.908,10275598,80.43100000000001,77.92690476190475,61.52560394610554,3.0314194710846323,27.225714285714282,27.234857142857145,42.54221360431947,0.23077820077086741
2012-04-12,80.038,80.85,79.463,79.753,171199452,26.97,27.27,26.944,27.243,10013767,80.50642857142857,78.26038095238094,61.36708086851022,2.8462430386378657,27.173714285714283,27.25128571428571,51.70691060620446,0.2204615544756443
2012-04-13,79.926,80.001,77.287,77.507,239666018,27.17,27.17,26.79,26.817,11626834,80.06585714285714,78.35585714285715,53.90401379520361,2.4895578788731427,27.06357142857143,27.242619047619048,43.91796300747823,0.17588342356656028
2012-04-16,78.125,78.153,74.051,74.292,292895119,26.97,26.98,26.492,26.538,22877465,79.25728571428571,78.32276190476189,39.78979867246264,1.9252654274463907,26.960285714285714,27.217095238095236,31.155407738584046,0.11669675777093502
2012-04-17,74.139,78.116,73.238,78.08,285907107,26.626,27.161,26.617,27.117,11338321,78.826,78.46995238095239,48.44417324190471,1.7633922483804696,26.93057142857143,27.219714285714286,43.41061604400592,0.1151835950219855
2012-04-18,78.593,79.432,77.183,77.905,265988323,26.964,27.035,26.827,26.89,7916347,78.3157142857143,78.51414285714286,46.93930037771862,1.6025127804697803,26.895428571428567,27.202047619047622,41.75469466415323,0.09457717298196044
2012-04-19,76.865,77.443,74.855,75.23,232616632,26.827,27.07,26.465,26.617,21235104,77.5657142857143,78.40123809523809,43.207538207069206,1.24481504600449,26.875714285714285,27.17257142857143,39.22271208679217,0.05557696001063661
2012-04-20,75.734,76.148,73.048,73.377,287419933,26.727,26.835,26.492,26.518,12723866,76.592,78.22114285714285,42.14391277526257,0.8025639429789209,26.82,27.138857142857145,39.061213135641765,0.016490446030132944
2012-04-23,73.071,73.849,71.281,73.214,269440442,26.312,26.383,26.084,26.312,16345919,75.65785714285714,78.05261904761905,34.48293662642568,0.43392203669986884,26.687000000000005,27.09842857142857,31.79645756391612,-0.030753864878011683
2012-04-24,72.051,72.7,71.074,71.75,298806670,26.285,26.445,26.156,26.256,10627011,74.83542857142857,77.83433333333333,27.292340864946183,0.02336872509434329,26.60685714285714,27.055333333333333,31.46911506940245,-0.07188540345415717
2012-04-25,78.841,79.14,77.606,78.116,252408247,26.827,27.018,26.827,26.999,15849879,75.3817142857143,77.85266666666666,46.35627527788411,0.20927289719720932,26.672714285714285,27.02866666666667,46.73316691913606,-0.04402110571804485
2012-04-26,78.666,78.718,77.111,77.823,149379716,26.99,27.261,26.99,27.207,10464400,75.345,77.81128571428572,43.27033686911318,0.32916621839235916,26.68557142857143,27.01238095238095,48.57968207026589,-0.00509584560322196
2012-04-27,77.487,77.628,76.901,77.22,113431674,27.243,27.288,27.088,27.197,5523679,75.24714285714286,77.72200000000001,41.33523303160214,0.37124598607070425,26.72942857142857,27.000238095238096,50.76729541868123,0.024661504579086113
2012-04-30,76.555,76.633,74.662,74.783,141045190,27.161,27.178,26.977,27.016,11109459,75.18328571428572,77.56409523809523,39.046337221817,0.20557918312843526,26.78642857142857,26.982,53.45695344413314,0.03325587860136281
2012-05-01,74.904,76.422,74.434,74.55,170331260,26.99,27.37,26.954,27.098,12893958,75.35085714285715,77.45795238095238,39.1275865844173,0.0548535775966883,26.869285714285713,26.971666666666664,52.564794617735615,0.04615168869173303
2012-05-02,74.306,75.225,74.13,75.042,119895853,26.954,27.127,26.89,27.117,7089859,75.612,77.2587619047619,40.941429812976196,-0.024613533034695934,26.98428571428571,26.948333333333338,48.140495668840956,0.05724496795123102
2012-05-03,75.622,75.736,74.314,74.508,111532735,27.161,27.17,26.817,26.89,9268760,76.006,76.96909523809525,43.826931760175476,-0.12919188429250994,27.074857142857145,26.915095238095237,51.14455919848736,0.047175657194983955
2012-05-04,73.901,74.065,72.376,72.385,148216462,26.653,26.7,26.319,26.328,13353164,75.18728571428572,76.6087619047619,45.889909020110416,-0.3790103431492753,26.978999999999996,26.870666666666665,46.975806262194325,-0.006082927097743607
2012-05-07,71.907,73.349,71.873,72.931,129219230,26.166,26.39,26.119,26.256,8924301,74.48842857142857,76.21980952380952,37.099764467635566,-0.5268622941835162,26.843142857142855,26.8197619047619,35.480606915100026,-0.053484006790363026
2012-05-08,72.942,73.189,71.553,72.761,139977993,26.119,26.238,25.831,26.166,11234372,73.85142857142857,75.8047619047619,37.10906172215682,-0.6502578422110901,26.69585714285714,26.77357142857143,37.19943404498162,-0.09719158766873548
2012-05-09,72.187,73.504,71.824,72.89,134016919,25.893,26.293,25.794,26.166,11553025,73.581,75.44333333333333,43.278179903142906,-0.729234321808633,26.574428571428573,26.745523809523807,41.1741680718441,-0.13032782240057728
2012-05-10,73.582,73.749,72.796,73.06,95030992,26.201,26.22,25.912,25.966,9543770,73.36814285714286,75.10366666666667,48.99192261744663,-0.7692388648345343,26.412714285714284,26.700666666666663,39.6084335261604,-0.17075845847367077
2012-05-11,72.355,73.567,72.273,72.572,111140951,25.912,26.266,25.874,25.985,7521177,73.01528571428571,74.76171428571429,47.999750705882576,-0.8307439755832178,26.251,26.640761904761906,43.37788553775194,-0.19897324789306126
2012-05-14,72.045,72.677,71.407,71.486,99661109,25.803,25.958,25.722,25.759,14643282,72.58357142857143,74.475,49.15762599309467,-0.9560970512343658,26.089428571428574,26.590380952380954,40.583554161360475,-0.23683984076701847
2012-05-15,71.901,72.126,70.658,70.84,132751937,25.821,25.994,25.631,25.686,9320581,72.36285714285715,74.31061904761906,13.437185910741675,-1.0949452210324608,25.997714285714288,26.549809523809525,16.65820201461929,-0.2696317315854522
